,user,visit,x,y,maxDepth,medDepth,meanDepth,timeOnPage,timeSect1,timeSect2,timeSect3,timeSect4,timeSect5,timeSect6,timeSect7,timeSect8,timeSect9,timeSect10,timeSect11,timeSect12,autotuneGuitar,beatDiff,clean,currentFrequency,detuneGuitar,freq2InView,freq3InView,freqInView,guitarState,isInTune,playBeats,playNotes,playReference,playRiff,playScale,targetNote,targetString,tunerVisualization,vizMode,waveInView
4694,O69dL086jWR48VUKMACQ05hvpme2,1,8.502374994153264,4.229273894858287,99.0,65.0,61.0,2417.0,-53410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4695,O6VZAWIpRVRadfABlEq3qq38n8j1,1,-5.258332772034069,7.484850340918725,1370.0,794.5,834.2574074074074,52696.0,21109.0,29170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4696,O6ZG4TQbZTds06Fw2gWooOXMgjf1,1,5.489751316034971,-4.971322292138825,1786.0,887.0,914.4914285714286,11100.0,-45492.0,2220.0,1676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4697,O6cocPXRvzTnnEYMkIgDY3759tG2,1,-6.598589090229392,0.35711553257480666,10147.0,5285.5,5082.600938967136,69665.0,-9832.0,5328.0,3106.0,1871.0,10196.0,5289.0,1069.0,3708.0,10657.0,14630.0,7017.0,5526.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4698,O72ajrLJ9Ec0AjXhab4aMlVRyDC3,1,1.7444896423326282,-7.853359438603467,1869.0,845.5,885.875,24326.0,-54440.0,7657.0,1444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4699,O79X55O3qCW7D9K5HWVmD6rrpsG3,1,9.548832973674841,0.7511364804564723,209.0,84.0,107.98181818181818,1872.0,-22454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4700,O7DViDzhapPfV4WZKKHu7UStKHJ3,1,-0.7394718310718358,12.212703292021517,825.0,464.5,453.39,19708.0,17343.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4701,O7dcSTIdr7Q40JsTkOfEIzTki0b2,1,-5.548390261984021,4.079230547807694,2702.0,1452.0,1377.8301886792453,48789.0,-2772.0,23619.0,4335.0,3899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
4702,O7k0TulLYffz1HKeFgQ8ZYAj6s32,1,-4.6279763032306205,0.030258550085638415,8586.7998046875,2875.5999755859375,3753.236409685572,120952.0,-41105.0,46918.0,3344.0,9294.0,5660.0,8560.0,3950.0,18384.0,8704.0,4660.0,3794.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4703,O7leiAFL4tSftex7G9txyIKt5oE2,1,2.9235973844425027,-9.095522602258201,1473.199951171875,516.4000244140625,501.0230095787386,36514.0,-85774.0,552.0,784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
4704,O7v60FOHojNnFwQzrFX1IRySp2y1,1,-7.084624922524728,0.9633449640732795,9459.0,5147.0,5010.55639666919,209926.0,-16217.0,15413.0,9349.0,15476.0,17566.0,11594.0,14736.0,3015.0,34866.0,31779.0,10606.0,25229.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
4705,O7zhjokH11SyM1OgvHabKSy5y183,1,7.3090005776967555,4.057068369750782,1745.0,759.0,742.7723214285714,7734.0,-205046.0,2356.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4706,O8ckm1vs0OPjuPbAYABRCwRI0S62,1,-7.132492401612331,5.9501642146987335,2407.0,1011.5,1036.7380952380952,138912.0,11637.0,103475.0,15333.0,733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4707,O8dptBXBzBbl83ciplBdvp8UIVN2,1,7.867035646738005,-5.647654731306054,829.0,304.5,404.20786516853934,24469.0,-115872.0,1429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4708,O8flxzlHgDTTiPsOKPjedftpNji2,1,-1.995428377682569,-4.482396668322435,2704.0,1363.5,1429.566037735849,16817.0,-16391.0,2656.0,1402.0,4681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4709,O9HUSpmFTpORh12LF0GkynTFzLG2,1,7.271951627862195,-5.760394626531633,279.0,275.0,273.1111111111111,3090.0,-13727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4710,O9PpKokWlqQ4jRRi5UQkiyyAcM92,1,-3.513832559653487,5.225853912191656,5041.0,1433.5,1944.6749174917493,31599.0,8229.0,6723.0,4497.0,3899.0,1526.0,899.0,2505.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
4711,O9Tbj5v7EqXc0L4ciDFDb9eO1Jx1,1,7.403227081587185,-6.531125199232006,151.0,97.0,84.0,6014.0,-25585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
4712,O9nkeX2g89d3kNThCTKOOU1W6Zg2,1,-7.698171166975827,0.9693984959146877,10068.0,6208.0,5530.327413984462,103129.0,726.0,3189.0,2213.0,4635.0,5181.0,1902.0,5633.0,1291.0,24711.0,31118.0,9787.0,6729.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
4713,O9sk1MVjGCRDA629x6iRx9irC9E2,1,-7.27599283057334,-1.1657312089365977,9735.0,4700.5,4705.733671988389,255638.0,-74559.0,12446.0,7497.0,12793.0,21346.0,13548.0,13827.0,3230.0,73674.0,42093.0,11830.0,14784.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4714,OA3bCfODJWgnF9cZnwrmWKh5yks2,1,7.2185679079399705,1.2385869077796294,1818.0,1070.0,1009.5377574370709,17404.0,-248851.0,7715.0,2902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4715,OA5MX4P0VHUyr1Qz84KGEz3KVX13,1,-4.532002794869934,2.5772248982171395,4250.0,2852.0,2607.008356545961,37699.0,0.0,1026.0,4926.0,3661.0,3994.0,6688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4716,OALJQTtfUtNlCUkXtqDgxEHPrpj2,1,-3.5493753342497323,-2.099078950930671,1384.0,696.5,811.985347985348,31713.0,-18459.0,9418.0,3055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
4717,OBBwaqHTJ8NczS8QmrUBe8wUL9k1,1,-0.27994627614414347,3.2846900265211585,2722.0,774.0,936.7073170731708,79513.0,-15463.0,5374.0,5367.0,52522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4718,OBSXeZSLAZNpx30PBpU3I2NqkUq2,1,-2.089838414637536,-5.486399996066593,5193.0,2284.5,2220.2760180995474,53581.0,-60561.0,11493.0,5594.0,3909.0,5263.0,5718.0,2078.0,574.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4719,OBU6Bb9AxrPdKBrcBxwmqXaCySn2,1,4.200192586807476,-7.927977085878999,1050.0,523.0,477.5419847328244,14385.0,-39958.0,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
4720,OBhY5NILGcSx1b7k2JWo0Ud9bN93,1,-6.709727541662825,1.4331932675193753,11293.0,5675.0,5581.933333333333,83484.0,-3166.0,4861.0,4779.0,3672.0,3691.0,1638.0,5496.0,1421.0,4393.0,19378.0,9407.0,13529.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4721,OBpn8qeOTXemwBFLwB2fViVRRJm2,1,6.276853497009821,-7.934531933852176,362.0,362.0,362.0,18743.0,-64741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4722,OBwgGNmKDSUwTqsXioVQ4CKhetX2,1,-7.337985514318945,0.7190542480508755,9617.0,4336.5,4568.165270018622,132682.0,-12652.0,12722.0,12525.0,11132.0,15503.0,7148.0,1908.0,4725.0,27836.0,24411.0,3938.0,4743.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4723,OC0giCIazQdfNri5BPukUfn4Gb42,1,-1.621441050265207,-6.496669128740022,9850.0,3983.0,4573.482861400894,85993.0,-111776.0,24801.0,6300.0,3018.0,6367.0,1906.0,3911.0,1266.0,5534.0,1835.0,2516.0,7633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4724,OCtwefMSD1bT2pDhybvPWhy5IRN2,1,-5.532766705533388,0.528232462303925,5300.0,1379.5,2081.712463199215,205391.0,-67487.0,142323.0,11495.0,4780.0,21213.0,4190.0,1717.0,1167.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4725,ODdRcIHeeWf0mdJQgOWEKbwm4vv2,1,0.6957291178926637,-8.80763603885914,2313.0,1132.5,1219.5,76733.0,-191684.0,54756.0,7100.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4726,ODxmfv1KuqRjDks6xiBE0ud5Pob2,1,-2.588270937938238,-7.088573998093488,1803.0,1194.0,1072.4206128133706,46015.0,-60488.0,21457.0,8313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4727,OERgdopt7iZUBpJtubI1dxsH3EE2,1,-2.9403130595770572,-5.867587372148137,3844.0,2003.0,2097.9768518518517,34621.0,-38974.0,15054.0,1119.0,1484.0,3893.0,6030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4728,OFUQGowvvrOpfy2qldoRnB15TIB3,1,-2.3573460276938185,5.713250257846332,2703.0,1441.0,1443.8463476070528,61740.0,14445.0,5410.0,3058.0,4206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4729,OFV6Vq1UfdfcL3vyXNUazhEg9gv1,1,-4.3140360772045,-0.8992202848566572,5801.0,2837.0,2910.771812080537,87479.0,-38238.0,37916.0,5288.0,2868.0,7412.0,1647.0,2348.0,4926.0,1572.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4730,OFVtQB4MXuSRYCbo9Gq1fyetBy62,1,-5.747351162491368,-1.8334405427670852,10738.0,7027.5,5952.525727069351,130620.0,-69096.0,2107.0,5832.0,5741.0,7170.0,3499.0,4014.0,2210.0,9836.0,51593.0,6098.0,14137.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4731,OFY6DoLfsOTALdGTx1KbcKAPYcC3,1,6.613135914568603,-1.5553324299790743,2006.0,1191.0,1256.9650655021835,16558.0,-124573.0,6886.0,3625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
4732,OFoJuMx32EaZEXR6faKVlqIMhls1,1,8.13853992253208,-5.010549391548636,176.0,108.0,100.48648648648648,2700.0,-13858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4733,OG6LOpqn7vaExWOgTK8kfzYwOAX2,1,-7.960341163179081,2.379181554496557,9286.0,3647.0,4092.0946786454733,139309.0,14953.0,10298.0,14397.0,13503.0,10413.0,2365.0,13734.0,1820.0,36396.0,5093.0,12776.0,861.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4734,OGr1iCPhJXZh0IomChmcteRsEnF3,1,-1.3747575368655394,15.312487341740411,455.0,389.0,357.555,8963819.0,8824510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4735,OH0kYSU7YoTWNBv5TkKOSQdR2q22,1,9.09251336244775,10.967061266280282,2488.0,1127.0,1163.7597402597403,25313.0,-8952587.0,6281.0,5600.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4736,OHB0tYwbijfSEeOHj8djZ4oWIE43,1,-7.9929585594084855,2.706898402029394,7377.0,4510.0,4466.606407322654,198222.0,39951.0,2103.0,6485.0,22018.0,26320.0,3167.0,1601.0,1852.0,56676.0,12736.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4737,OHtAyf1OPSdnnE3eTGVVVwPVPjT2,1,7.369804519838644,-3.3302439796651973,6231.0,3239.0,3018.390284757119,31562.0,-183916.0,4496.0,2965.0,1368.0,1823.0,2286.0,2197.0,794.0,1327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4738,OIq769jPPmT0hili5utVM68N66n2,1,-3.43558527216996,-2.9324997802786648,5188.0,2567.0,2610.3908413205536,31657.0,-21547.0,5359.0,2500.0,2880.0,2295.0,5293.0,1907.0,1408.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4739,OIxAUmxE8kcZfo2mRKjdgFSVeO83,1,-2.669590759003717,0.09627700877109104,7661.0,2050.0,3019.718828451883,70339.0,-22961.0,17845.0,12350.0,20667.0,1154.0,1255.0,951.0,3243.0,1820.0,2358.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4740,OJ99tLRjgHXWixQEM2eZCikrPEn1,1,2.974062853330606,-6.7329005822639125,2590.0,1439.5,1410.874251497006,21565.0,-55207.0,1506.0,3304.0,1623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4741,OJM3VwvEGWasDVtw1ssYi7OMknJ3,1,0.4814178059111334,-6.2600435870206885,3242.0,1265.0,1439.2938005390836,9338.0,-16625.0,1293.0,1368.0,1240.0,497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4742,OJTaPHZ3prOdVhzLSyBtFFNFEnm1,1,-3.8289858984392193,1.995985814806854,4627.0,2488.5,2491.2009925558314,41067.0,-4498.0,9104.0,5914.0,8425.0,8844.0,2879.0,1061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4743,OKJvTnmY4mYujLIV0K22zVtJ7XI2,1,-4.781299468519703,-2.0674829686341556,7089.0,3951.5,3707.96387283237,56214.0,-28022.0,610.0,10636.0,2516.0,2365.0,6669.0,2291.0,11572.0,4831.0,1679.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4744,OKS9vDh3n1QwVbMNojqTHzhowhQ2,1,6.571733182567157,-4.2625285823553405,11628.0,1180.0,2363.4669811320755,9525.0,-50954.0,2432.0,700.0,253.0,497.0,53.0,15.0,33.0,37.0,34.0,28.0,183.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4745,OKXPTwwScgekVjTbcLFXnkyLVWm2,1,-4.4375103256261745,1.9662928109587785,8567.75,3009.75,3569.2332706766915,56467.0,-3182.0,8974.0,4410.0,6699.0,14822.0,3854.0,1098.0,3362.0,2246.0,2564.0,2095.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4746,OKfhcFpUOzevubYQtwNgeWYQpdJ2,1,-2.389695861959085,-4.928561848761151,8981.0,4143.0,4223.198973042362,47387.0,-49268.0,1850.0,2115.0,5189.0,2268.0,1551.0,10278.0,1454.0,3817.0,7139.0,1983.0,2544.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4747,OKnlQ6XevcS9YmD24rd5yQLZ0Zf1,1,-1.6550462388694367,-4.768817390214495,4007.0,2177.0,2089.5781990521327,32914.0,-35613.0,3912.0,4529.0,5501.0,5043.0,2155.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4748,OL4oQGOZW8OIrjBuTGj32nL1CCt2,1,-0.11867079349297983,-7.026383466395991,3666.0,1948.5,1947.1534810126582,18196.0,-31094.0,7253.0,2134.0,4624.0,2365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4749,OM5374dlIZNe1ivWjoH6yvW77713,1,-3.2766792623126455,1.650800527606091,5482.0,1872.25,2041.8166666666666,39152.0,-6070.0,5144.0,4834.0,10730.0,4222.0,772.0,660.0,664.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4750,OMAZbhsj96Phh2s87BI6KGjjhrm1,1,-3.5278579983478076,7.678159108916712,9677.25,3697.25,4600.729644635287,588272.0,240634.0,143324.0,10242.0,5436.0,21070.0,2772.0,2244.0,4428.0,87122.0,19638.0,4232.0,7978.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4751,OMNKVLEx8XQrHHmcC6A46YQ6imn1,1,7.077577669804854,0.6555229971174047,2547.0,1400.0,1330.982142857143,46202.0,-581357.0,24980.0,14021.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4752,OMNeEkCwnTVYuBgOi4g3mVOEnIf1,1,-7.045282437794685,-1.0898781501972339,7430.0,3303.5,3714.912545235223,113984.0,-33867.0,12777.0,5643.0,9505.0,9736.0,6466.0,8557.0,4918.0,26823.0,17224.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4753,OMbYUcnY3tO9yUV3bq8NyWlj0iO2,1,-3.9940526489250545,-4.418404407407615,8546.0,4467.0,4275.538761579717,103458.0,-97693.0,3714.0,3866.0,8365.0,4750.0,6600.0,4418.0,3950.0,28596.0,11523.0,11385.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4754,OMomf4KnAvO9K4dlKqoRFGsgrEi2,1,6.861322555451067,0.25056147652973326,1379.0,782.0,796.0314465408806,8131.0,-100330.0,4987.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4755,ON1lzRBHO9fWs2pyNYL25YVFkvn2,1,-3.5479872748189796,-0.13584639741612317,7248.0,2590.0,2924.108597285068,18086.0,-5981.0,2491.0,2809.0,2584.0,4882.0,1095.0,431.0,416.0,280.0,948.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4756,ONMKIHpz8YWB1B8o6ixfqG77q4l1,1,-2.370069395862272,2.734786463934392,1867.0,1000.5,1043.9651162790697,45703.0,-1777.0,11386.0,18008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4757,ONV9u6bFDROPGbqfBDLgsY1xiqh2,1,-5.071587235765318,-2.778024358910387,9538.0,5168.0,4944.55905511811,62461.0,-37855.0,4344.0,2987.0,3693.0,2086.0,4887.0,1898.0,4512.0,4782.0,11446.0,10856.0,3122.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4758,ONYfIDbCA3P1eT6Anzzarl0lUz72,1,-2.5148864632333168,0.9897878768614043,1239.0,609.0,581.5859649122807,58170.0,-14194.0,9903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
4759,ONhjGc4mxOV2YusCKGpB6dlNa2h2,1,2.5742694065227325,-7.13078481613855,2213.0,1312.5,1309.24,20464.0,-53317.0,8815.0,2689.0,4107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
