,timeOnPage,maxDepth,step,demoNumOn,beatNumThreeFour,beatNumSixEight,beatNumDefault,beatHoverThree,beatHoverSix,emphasizeThreeFour,emphasizeSixEight,threeFourOn,sixEightOn,altThree,altSix,exampleSix,exampleThree,altSix.1,timeSect0,timeSect1,timeSect2,timeSect3,timeSect4,timeSect5,interaction_count,mobile,x,y
3978,1469,647.7777709960938,0,0,4,2,0,0,0,4,2,4,2,0,0,0,0,0,560,0,0,787,0,0,6,0,5.4467654,-3.9928641
3979,0,0.0,2,0,6,2,0,0,2,6,2,6,2,0,0,0,0,0,0,0,0,0,0,0,8,0,3.2701678,-9.884546
3980,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.196945,-56.14149
3981,67540,3841.111328125,12,0,117,57,8,8,8,13,26,13,26,1,1,6,2,1,5043,9896,21525,28717,896,1284,39,0,8.639062,-2.5748065
3982,153939,3762.222412109375,35,0,21,10,0,6,0,8,16,8,16,0,0,2,0,0,99002,1716,13802,3066,762,1073,24,0,2.8489547,8.153247
3983,33987,2971.111083984375,8,0,33,16,0,4,4,8,20,8,20,0,0,2,4,0,1634,235,18949,551,12511,0,28,0,8.099319,0.5373921
3984,1082778,2778.888916015625,11,0,56,6,2,0,2,12,12,12,12,0,0,0,4,0,1459,1021149,45365,14698,0,0,24,0,-4.384707,2.4832072
3985,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2386703,-56.063126
3986,49446,2926.666748046875,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5218,11339,32762,0,0,0,4.0256567,-4.9040365
3987,25477,2955.5556640625,7,0,6,8,0,4,0,6,8,6,8,0,0,6,0,0,0,0,4941,7231,305,0,14,0,8.436808,-2.147214
3988,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2723331,1.8962525
3989,24368,2914.444580078125,5,0,47,18,3,1,2,21,18,21,18,0,0,0,0,0,67,3530,17768,2008,868,0,39,0,9.845839,1.5319126
3990,20059,3601.0,5,0,21,41,0,0,0,5,5,5,5,0,0,0,0,0,14240,3625,651,366,135,32,10,0,1.3207966,7.2579794
3991,84930,3506.666748046875,8,0,47,28,1,2,0,6,2,6,2,0,0,2,4,0,2757,5270,4087,883,851,867,8,0,8.088974,5.138278
3992,5692,3506.666748046875,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,34,17,99,318,1501,0,0,0.06107165,-1.562179
3993,94783,3104.0,6,0,30,13,1,0,2,8,4,8,4,0,0,0,0,0,734,1351,12878,3369,417,0,12,0,8.088588,3.4703748
3994,66958,3215.0,5,0,13,7,0,0,0,2,2,2,2,0,0,0,0,0,66,13782,19400,6599,134,0,4,0,6.6251454,0.9612801
3995,16595,1528.0,2,0,14,16,0,0,0,4,2,4,2,0,0,0,0,0,11473,1983,167,0,0,0,6,0,1.3543484,7.778436
3996,61272,3425.0,5,0,65,59,11,4,4,30,32,30,32,1,1,0,0,1,19652,9288,27960,1634,469,0,62,0,5.772284,2.8679855
3997,35562,344.0,1,0,15,7,0,0,0,2,2,2,2,0,0,0,0,0,8761,0,0,0,0,0,4,0,5.1382904,6.586757
3998,155847,3732.0,10,0,315,76,10,8,6,23,18,23,18,0,0,6,6,0,20158,9280,35289,77821,401,532,41,0,7.519363,-3.7819827
3999,39106,2767.0,5,0,12,17,6,6,0,8,2,8,2,1,0,0,0,0,854,13012,8148,712,0,0,10,0,4.4565086,1.6638184
4000,49032,3093.0,5,0,33,30,18,2,2,4,6,4,6,0,0,4,2,0,1027,16003,7291,19965,795,0,10,0,5.9670563,-2.2428825
4001,48215,1221.0,2,0,117,29,3,1,0,2,2,2,2,0,0,0,0,0,1021,11558,81,0,0,0,4,0,4.7873006,3.950362
4002,309291,3354.0,10,0,389,109,5,4,8,18,14,18,14,1,1,2,6,1,48181,30272,95709,86824,47217,0,32,0,6.455455,-1.6385057
4003,28884,2331.0,4,0,17,16,2,2,2,6,4,6,4,0,0,0,0,0,250,3600,22768,166,0,0,10,0,10.344352,1.6297511
4004,12111,2142.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5025,4684,1767,619,0,0,0,0,1.6814555,3.9105387
4005,114474,3226.39990234375,5,0,135,93,0,4,0,22,18,22,18,0,0,8,2,0,6413,21945,48624,27760,8616,0,40,0,7.821374,0.13384333
4006,73779,3317.0,10,0,21,18,4,0,0,12,8,12,8,0,0,4,4,0,39099,1117,6969,11906,4819,0,20,0,3.0065937,6.330044
4007,44457,3545.0,9,0,126,9,0,0,0,4,2,4,2,0,0,2,4,0,309,2548,692,33015,2002,1667,6,0,7.432984,-6.168126
4008,316707,3252.0,13,0,58,30,25,4,2,10,12,10,12,1,0,6,2,0,15813,236228,27774,22514,201,0,22,0,-0.97008747,0.7527209
4009,78261,3337.0,5,0,57,83,4,4,0,14,16,14,16,0,0,8,2,0,380,4029,34634,18429,619,0,30,0,9.094,-0.29904184
4010,6215,2597.0,4,0,1,1,1,2,2,2,2,2,2,0,0,0,0,0,453,1398,1501,867,0,0,4,0,2.2772713,-0.18637232
4011,221438,3294.0,6,0,152,114,15,2,0,10,18,10,18,0,0,4,2,0,22408,74456,62463,56241,3451,0,28,0,5.3904634,0.03554612
4012,88262,2708.666748046875,4,0,87,92,0,4,4,14,16,14,16,0,1,4,6,1,216,25434,22003,24852,0,0,30,0,6.33217,-0.81842697
4013,76933,3300.0,7,0,106,36,13,0,0,3,4,3,4,0,0,2,2,0,1555,10846,7318,29088,217,0,7,0,7.3312564,-3.340032
4014,442167,1758.0,2,0,14,15,0,4,0,8,2,8,2,0,0,0,0,0,1894,23084,1603,0,0,0,10,0,8.564622,5.473679
4015,10417,388.0,1,0,10,5,0,0,0,1,2,1,2,0,0,0,0,0,9894,0,0,0,0,0,3,0,2.1042552,12.253545
4016,76725,1299.0,3,0,42,12,2,0,2,30,10,30,10,0,0,0,0,0,20650,10647,217,0,0,0,40,0,4.221345,5.137202
4017,51364,3205.60009765625,6,0,4,0,0,0,0,2,0,2,0,0,0,0,0,0,5216,44249,1116,80,62,0,2,0,-3.584286,0.7925739
4018,102614,3325.0,10,0,36,73,0,4,2,6,4,6,4,1,1,0,0,1,252,29537,36437,9835,3951,0,10,0,6.08898,0.94440615
4019,185831,3636.0,23,0,43,19,9,4,2,10,6,10,6,0,0,2,2,0,72308,8194,37021,63270,1317,2428,16,0,5.410685,-2.8497372
4020,113818,3342.0,5,0,151,38,0,0,0,8,5,8,5,0,0,2,4,0,35611,24364,9882,41529,1274,0,13,0,5.0042524,-2.633211
4021,70953,3618.0,5,0,34,16,0,0,0,4,4,4,4,0,0,2,2,0,50,1166,1717,16128,66,20,8,0,9.096563,2.822229
4022,17433,3489.0,9,0,0,0,0,0,4,6,10,6,10,0,2,2,2,2,4970,358,6817,485,699,184,16,0,5.176173,2.685003
4023,115280,3323.0,5,0,175,57,6,6,4,18,12,18,12,0,0,2,4,0,15827,41349,22050,30016,701,0,30,0,4.6652064,-0.21315232
4024,102982,3685.0,12,0,187,116,0,4,8,42,62,42,62,1,1,6,2,1,9438,28015,18970,41951,2175,1554,104,0,6.521729,-2.6112857
4025,506036,3317.0,7,0,222,86,24,6,2,16,6,16,6,1,0,2,4,0,54158,20972,16150,55093,4750,0,22,0,7.9501286,3.9264078
4026,98624,3020.0,12,0,238,115,19,6,8,132,88,132,88,0,0,4,2,0,2693,36898,30520,24554,1249,0,220,0,5.362649,0.2115647
4027,43280,2972.0,5,0,7,5,28,6,4,8,6,8,6,4,1,2,2,1,3550,15111,14629,6402,604,0,14,0,5.2208953,0.8817876
4028,90292,3200.0,5,0,144,72,0,4,2,8,10,8,10,0,0,4,2,0,22735,1238,28767,36091,352,0,18,0,6.745346,-1.904862
4029,9042,1561.0,3,0,13,0,0,4,0,6,2,6,2,0,0,0,0,0,2581,4767,300,0,0,0,8,0,-0.026137054,3.1415448
4030,43291630,600.0,3,0,8,1,0,0,0,8,2,8,2,0,0,0,0,0,2267,1433,0,0,0,0,10,0,12.75555,5.649029
4031,11884,102.4000015258789,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,10334,0,0,0,0,0,4,0,0.23190375,11.296571
4032,6532,2874.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,913,1549,2237,0,0,0,0,2.385757,-0.45268482
4033,69705,2308.0,4,0,71,76,14,2,2,10,12,10,12,0,0,6,2,0,1135,14145,24719,1067,0,0,22,0,6.6777663,1.3751743
4034,182572,3323.0,6,0,133,76,0,6,4,16,18,16,18,1,0,2,4,0,28589,25505,19444,19292,1000,0,34,0,6.8452773,3.0563812
4035,417911,3677.0,6,0,13,54,0,0,0,4,3,4,3,0,0,0,0,0,2026,17491,11098,2286,2411,640,7,0,9.106197,5.1779623
4036,54931,3715.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265,6326,2692,3069,1734,1386,0,0,7.160637,4.323797
4037,323143,3680.0,12,0,326,146,36,4,4,24,20,24,20,1,1,8,10,1,935,163879,32972,6490,113697,600,44,0,3.0724502,-0.5749927
4038,176023,3226.0,6,0,58,22,0,0,0,10,8,10,8,0,0,6,8,0,5304,1063,1088,30407,1067,0,18,0,9.010863,3.2656047
4039,55114,3273.0,5,0,35,0,0,0,0,6,0,6,0,0,0,0,0,0,83,10504,10694,914,106,0,6,0,6.1829443,2.6995203
4040,359118,3270.0,7,0,87,49,16,4,4,10,8,10,8,0,0,2,2,0,365,9841,20941,23734,1473,0,18,0,9.283108,3.8742812
4041,121165,3405.0,15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19391,19052,14734,10142,12707,0,1,0,6.9329734,3.1855564
4042,152553,3425.0,7,0,116,75,9,2,2,16,10,16,10,0,0,2,2,0,77594,20516,12362,29435,11647,0,26,0,2.9975893,5.759444
4043,138836,3220.0,4,0,96,123,0,0,2,7,22,7,22,0,1,2,2,1,665,47388,34714,6866,1562,0,29,0,4.351554,1.5513319
4044,48230,3629.0,12,0,4,12,0,0,0,2,2,2,2,0,0,0,0,0,743,284,1517,233,151,5183,4,0,8.828585,5.5281744
4045,50678,3370.0,9,0,73,23,0,2,0,4,2,4,2,0,0,2,2,0,314,2687,7438,34794,3171,0,6,0,8.028351,-5.5561523
4046,2295293,408.0,2,0,1,0,0,0,0,4,0,4,0,0,0,0,0,0,418,483,0,0,0,0,4,0,12.396851,5.7714686
4047,36514,3662.0,8,0,37,14,0,0,0,4,4,4,4,0,0,4,4,0,361,1500,1299,18915,5440,2951,8,0,6.8308215,-4.9194202
4048,47315,3689.0,9,0,19,50,6,2,8,12,18,12,18,1,1,0,0,1,14382,3620,22782,2169,2532,1145,30,0,6.084415,2.6295524
4049,2753570,2215.0,3,0,139,88,16,10,0,20,12,20,12,1,0,0,0,0,101431,153684,2462303,101,0,0,32,0,11.375803,1.2925727
4050,1179429,3545.0,6,0,29,18,0,0,0,4,4,4,4,0,0,0,0,0,30477,7636,4017,5254,3015,21,8,0,9.576143,7.2514563
4051,99747,2696.0,5,0,180,61,5,4,4,10,8,10,8,1,1,2,2,1,29402,6868,28765,32933,0,0,18,0,6.28302,-1.6348547
4052,65597,2500.0,3,0,61,32,1,2,2,12,8,12,8,0,0,4,6,0,17991,8964,22421,15375,0,0,20,0,6.3808236,-0.32539666
4053,51722,1431.0,2,0,16,13,15,0,0,6,2,6,2,0,0,0,0,0,7232,38231,916,0,0,0,8,0,-2.1169517,1.0305573
4054,238282915,2968.0,8,0,106,71,8,10,6,22,14,22,14,1,1,2,4,1,20184,61305,73503,21256,238102892,0,36,0,3.7209947,-6.3023787
4055,466170,3254.0,5,0,245,150,18,4,10,12,34,12,34,1,2,2,2,2,34494,55711,114397,56429,190,0,46,0,7.1234303,1.3113565
4056,1060891,3451.0,8,0,81,77,0,6,10,13,18,13,18,0,0,6,4,0,551,871,15712,918001,865,436,31,0,7.8010216,-7.0502467
4057,162088,3665.0,5,0,79,56,0,0,0,8,8,8,8,0,0,4,2,0,45831,19074,46883,41656,6045,1287,16,0,6.0167427,-1.003939
4058,35008,3585.0,8,0,50,21,0,0,4,6,5,6,5,0,1,0,0,1,183,841,27362,3968,817,1016,11,0,10.437763,1.1368899
4059,5778,3515.0,6,0,5,0,0,0,0,2,0,2,0,0,0,0,0,0,4486,334,461,183,284,17,2,0,0.70528424,0.31785217
4060,674424,3276.0,6,0,200,70,35,6,2,12,10,12,10,2,0,4,2,0,7943,19529,39865,40629,3000,0,22,0,9.181601,3.9998467
4061,785879,3289.0,9,0,233,115,47,10,4,33,18,33,18,1,1,2,4,1,1310,138754,117033,81145,3472,0,51,0,6.8995986,2.6868227
4062,26837,3307.0,5,0,24,18,5,4,0,12,12,12,12,1,0,0,0,0,310,4483,8000,1683,1068,0,24,0,6.950507,1.5923077
4063,276536,3282.0,5,0,161,180,23,2,2,18,16,18,16,1,0,2,2,0,2183,69196,47897,73929,1234,0,34,0,6.285841,-1.1122705
4064,4743,2400.0,3,0,13,19,0,0,2,6,4,6,4,0,0,0,4,0,626,477,449,557,0,0,10,0,1.1991049,-0.40581578
4065,93328,3454.0,10,0,148,84,6,2,2,15,14,15,14,0,0,2,2,0,7073,9654,10652,37132,1161,676,29,0,7.1571245,-3.638853
4066,0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.233939,-56.209217
4067,112278,3424.0,11,0,177,59,0,2,0,14,12,14,12,0,0,6,6,0,2863,4080,7325,40230,3933,0,26,0,7.514832,-3.9223647
4068,113352,2994.0,5,0,153,48,25,0,0,6,6,6,6,0,0,2,2,0,1826,15300,24183,46399,182,0,12,0,8.2687025,-3.2448447
4069,118537,3082.0,5,0,124,56,9,0,0,10,10,10,10,0,0,8,4,0,34214,3484,518,47189,151,0,20,0,5.426163,-3.9891412
4070,46553,3458.0,6,0,0,5,12,0,0,0,2,0,2,0,0,0,0,0,152,24163,20908,901,100,0,2,0,4.152605,1.5768347
4071,1494486,3155.0,17,0,194,67,4,6,4,34,32,34,32,1,1,4,2,1,176909,27323,33152,24187,813,0,66,0,6.746302,6.8687167
4072,79515,714.0,2,0,73,19,21,0,0,12,6,12,6,0,0,0,0,0,968,70118,0,0,0,0,18,0,-3.8786962,1.8446183
4073,528653,3488.0,10,0,87,52,0,2,4,12,16,12,16,1,1,4,2,1,27832,10511,33597,19245,7519,423900,28,0,-0.36155832,-5.0081
4074,10973,3408.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,82,165,67,9656,0,0,0,3.7457955,-5.441249
4075,19951,2898.0,4,0,16,24,0,0,0,4,2,4,2,0,0,0,0,0,118,1239,288,8327,5,0,6,0,7.251056,-4.293828
4076,6325,1065.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,2204,0,0,0,0,0,0,2.4399583,2.594501
4077,22314,3016.0,4,0,0,2,10,0,2,0,2,0,2,0,0,0,0,0,60,16297,2190,2614,0,0,2,0,-0.31806302,0.7084704
4078,31516,3441.35009765625,5,0,63,0,0,0,0,3,0,3,0,0,0,0,0,0,4464,17418,4148,1284,635,315,3,0,0.949063,1.8098953
4079,23356,1161.0,3,0,11,8,0,0,0,2,4,2,4,0,0,0,0,0,14813,6040,56,0,0,0,6,0,0.7393851,6.5878267
4080,71662175,1388.0,3,0,14,0,4,4,0,4,0,4,0,0,0,0,0,0,2033,6364,650,0,0,0,4,0,12.69069,5.7834296
4081,116643,3404.0,14,0,84,104,10,8,0,15,10,15,10,1,0,0,0,0,50209,25169,23141,3268,13110,0,25,0,3.426867,4.0571647
4082,226804,3434.0,14,0,197,108,0,2,0,10,8,10,8,0,0,2,2,0,4472,14362,137829,36551,200,802,18,0,9.570712,0.58700365
4083,175794,2386.0,3,0,209,141,2,12,4,20,10,20,10,2,0,2,2,0,46521,83702,7907,32660,0,0,30,0,3.084865,0.07506642
4084,711182,171.0,1,0,0,0,0,0,0,4,3,4,3,0,0,0,0,0,1089,0,0,0,0,0,7,0,12.235897,6.5542464
4085,0,0.0,0,0,0,0,0,0,0,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,9,0,3.144046,-9.58048
4086,137327,1759.0,6,0,224,23,0,0,8,12,18,12,18,0,4,0,0,4,105251,25417,1567,0,0,0,30,0,0.15166885,8.070978
4087,30199,2382.0,4,0,12,30,0,0,0,2,2,2,2,0,0,0,0,0,114,2233,183,205,0,0,4,0,7.4809556,5.388367
4088,70806,3291.0,10,0,30,48,4,0,14,6,28,6,28,0,2,2,2,2,152,7570,22186,14513,4521,0,34,0,8.050529,-0.70609635
4089,38939,3111.199951171875,5,0,50,34,0,0,0,14,10,14,10,0,0,0,0,0,800,4300,5083,2750,1466,0,24,0,7.1377296,3.408185
4090,100367,3287.0,5,0,105,42,21,4,2,11,10,11,10,0,0,6,6,0,783,20173,21231,25412,1278,0,21,0,7.0608134,-1.129273
4091,47819,46.0,1,0,15,13,0,0,0,2,2,2,2,0,0,0,0,0,158,0,0,0,0,0,4,0,11.769919,6.9013724
4092,527364,3278.5,8,0,174,78,0,0,0,4,8,4,8,0,0,4,2,0,20338,20235,48589,26472,999,0,12,0,8.526351,3.9287076
4093,98972,3612.0,5,0,55,62,8,8,0,25,10,25,10,1,0,0,0,0,19681,50455,15819,7984,3001,99,35,0,1.6507422,1.8180038
4094,36235,2894.0,4,0,153,8,0,0,0,4,6,4,6,0,0,6,2,0,848,15120,9980,5219,32,0,10,0,4.270861,0.84624
4095,180290,3718.0,16,0,27,22,1,14,6,16,8,16,8,1,1,0,0,1,27284,39099,88950,16794,2858,1026,24,0,7.086144,1.5894666
4096,106427,3385.0,5,0,154,66,7,2,6,11,12,11,12,0,0,4,2,0,19417,4068,24151,39770,717,0,23,0,7.10118,-2.8857522
4097,241568,2622.0,6,0,25,30,0,2,6,8,8,8,8,0,1,0,0,1,580,7482,13902,1398,0,0,16,0,8.951849,4.713893
4098,48812,3397.0,6,0,41,30,0,2,2,4,4,4,4,0,0,2,2,0,650,1979,12533,28292,882,0,8,0,8.521464,-4.32235
4099,168301,3484.5,11,0,58,49,10,2,2,12,14,12,14,0,0,0,0,0,47144,31954,22451,6662,3057,366,26,0,4.0760236,3.9691896
4100,17073,3169.0,5,0,3,0,3,2,0,2,0,2,0,0,0,0,0,0,1572,2507,4149,1186,1489,0,2,0,6.4218006,1.962649
4101,6094,105.0,0,0,21,21,0,0,0,6,4,6,4,0,0,0,0,0,199,0,0,0,0,0,10,0,8.98366,7.409379
4102,5300,571.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,800,0,0,0,0,0,0,5.8901157,4.5156007
4103,30978,2505.0,3,0,28,24,0,0,0,6,6,6,6,0,0,0,0,0,26831,228,1251,202,0,0,12,0,1.5738842,10.717679
4104,191979,3386.0,6,0,99,66,0,4,4,20,12,20,12,2,1,2,2,1,25283,52670,45568,55580,6332,0,32,0,5.7254815,-0.9512213
4105,39109997,3610.0,20,0,246,28,20,8,2,24,10,24,10,0,0,6,12,0,7805,27789,17767,39261,4745,38951393,34,0,-1.1694041,-5.6311455
4106,13862,3319.0,6,0,6,0,0,0,0,2,0,2,0,0,0,0,0,0,4788,797,758,257,240,0,2,0,3.7970707,5.3903074
4107,8497,300.0,3,0,23,17,0,0,0,8,6,8,6,0,0,0,0,0,46,0,0,0,0,0,14,0,8.974289,6.493316
4108,9233,70.0,1,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,378,0,0,0,0,0,4,0,8.637657,7.63704
4109,154020,3192.0,5,0,162,93,38,12,10,28,18,28,18,2,0,2,2,0,11192,52628,41170,36396,2768,0,46,0,5.1599765,0.10113115
4110,20374,3410.0,5,0,25,32,0,0,0,6,10,6,10,0,0,0,0,0,835,5500,6967,2166,616,0,16,0,5.977544,1.1646407
4111,121641,3345.0,8,0,38,36,19,0,0,6,6,6,6,0,0,0,0,0,45403,20103,48295,1723,791,0,12,0,5.072443,3.2775042
4112,4640,3723.0,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,818,498,533,581,900,450,1,0,-0.19519286,-1.1319672
4113,207708,3340.0,5,0,140,72,12,4,2,10,10,10,10,1,0,4,2,0,82334,10252,17186,91137,3150,0,20,0,5.2783723,-3.9011204
4114,65835,3589.0,12,0,52,33,7,0,0,3,4,3,4,0,0,0,0,0,17062,7873,352,527,556,833,7,0,4.5469565,5.325951
4115,1801,953.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933,784,0,0,0,0,0,0,0.80462873,3.206617
4116,3535,2855.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,2365,252,588,0,0,0,0,-0.79578817,-0.4184618
4117,874735,3629.0,18,0,275,145,0,18,14,44,34,44,34,1,1,2,4,1,40228,114393,127401,71689,4684,433,78,0,7.2698493,3.0042074
4118,93815,3214.166748046875,7,0,149,46,0,0,0,18,16,18,16,0,0,8,6,0,151,1701,6756,23771,600,0,34,0,9.080432,2.3961964
4119,16142,2095.0,2,0,0,0,3,0,2,0,2,0,2,0,0,0,0,0,2736,500,551,16,0,0,2,0,5.8387866,5.754186
4120,7324,3288.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3404,309,1529,200,728,0,0,0,1.0022653,0.41360274
4121,204718,2600.0,3,0,142,179,0,0,0,20,16,20,16,0,0,4,6,0,299,38455,41162,6817,0,0,36,0,6.2872777,2.5852883
4122,11957,3102.0,4,0,13,0,0,0,0,1,2,1,2,0,0,2,0,0,9444,1458,614,377,21,0,3,0,1.7521646,7.8114247
4123,158200,3913.60009765625,9,0,141,109,20,6,4,10,14,10,14,1,0,6,2,0,7200,26900,9500,9200,66900,14000,24,0,3.8116257,-4.087728
4124,60487,2409.0,7,0,177,99,1,0,2,16,20,16,20,0,0,8,4,0,3435,40707,2906,125,0,0,36,0,-0.9465575,0.92980444
4125,179446,3271.0,5,0,187,92,18,2,2,20,10,20,10,0,0,2,2,0,1500,59666,33936,22677,155,0,30,0,4.573262,0.78001946
4126,105448,2695.0,13,0,180,144,30,2,6,23,24,23,24,0,1,4,2,1,659,25810,26698,4584,0,0,47,0,5.69014,1.647371
4127,389438,3152.0,5,0,204,95,24,4,6,18,14,18,14,1,1,2,2,1,37671,51357,43122,40954,3233,0,32,0,7.2216883,3.116058
4128,248913345,3604.800048828125,15,0,149,41,21,12,0,43,20,43,20,2,0,0,0,0,22185,1828704,247043078,1082,1003,1350,63,0,12.264554,1.2296656
4129,10830,2983.0,4,0,3,1,4,0,2,1,2,1,2,0,0,0,0,0,3432,2565,2466,1082,17,0,3,0,3.3111672,3.2462127
4130,27398,3186.0,6,0,4,1,1,4,2,4,2,4,2,2,0,0,0,0,15214,1900,8107,517,300,0,6,0,3.635166,4.98199
4131,144307,3361.0,7,0,100,53,15,12,2,24,12,24,12,1,0,2,2,0,31987,60246,31486,16042,1304,0,36,0,3.2484248,1.2035675
4132,13673,3655.0,10,0,5,0,0,0,0,2,0,2,0,0,0,0,0,0,149,468,578,134,599,1933,2,0,6.075499,4.7288184
4133,38426,3486.0,3,0,10,12,0,1,2,3,4,3,4,0,0,2,2,0,1552,14319,7658,8130,1157,2950,7,0,4.456146,-0.08933892
4134,18783,3000.0,4,0,24,8,0,0,0,6,6,6,6,0,0,0,0,0,134,5103,6940,216,518,0,12,0,6.034893,1.3706976
4135,37543,460.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,383,0,0,0,0,0,0,10.123782,6.8829966
4136,103720,2906.0,4,0,170,75,0,0,0,8,6,8,6,0,0,2,2,0,436,43526,11172,19857,183,0,14,0,3.5530946,0.1724157
4137,45332,3222.0,5,0,66,16,0,0,0,2,2,2,2,0,0,2,2,0,1423,3592,3730,32505,300,0,4,0,7.7083616,-5.876658
4138,69386,3003.0,5,0,38,12,0,0,0,4,2,4,2,0,0,0,0,0,700,1452,1801,1501,134,0,6,0,8.7267885,5.8457146
4139,21853,3385.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3062,7913,3502,5053,695,0,0,0,4.0791335,0.073301874
4140,248159,3533.125,21,0,152,42,5,4,2,12,10,12,10,1,0,4,2,0,5748,21218,14434,27367,5302,1815,22,0,8.244101,3.5451396
4141,264134,3189.0,9,0,116,156,16,6,4,24,14,24,14,0,2,2,6,2,768,65661,69141,38122,118,0,38,0,6.1452336,0.4468409
4142,22398,3562.0,10,0,8,3,0,0,0,2,2,2,2,0,0,0,0,0,10161,360,1986,1065,656,7250,4,0,1.23086,-1.8968272
4143,205368,3386.0,6,0,202,102,26,0,0,10,14,10,14,0,0,2,2,0,4317,54134,63552,53773,1601,0,24,0,6.8924303,-0.3376486
4144,3100,1198.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164,501,45,0,0,0,0,0,2.2821102,4.0763845
4145,37828,3055.0,5,0,22,43,1,0,0,5,8,5,8,0,0,2,0,0,14456,466,1505,12105,166,0,13,0,4.9133396,-3.213574
4146,9865,2076.0,2,0,0,4,0,0,4,0,4,0,4,0,2,0,0,2,1399,1534,634,4795,0,0,4,0,6.83949,-4.0956097
4147,4153805,2212.0,6,0,0,6,0,0,6,0,6,0,6,0,0,0,0,0,1885,16776,15325,4107217,0,0,6,0,7.792076,-7.7604127
4148,445525,1973.0,3,0,36,19,0,0,2,4,4,4,4,0,0,0,0,0,932,8083,18234,0,0,0,8,0,9.534039,5.0718393
4149,62204,3251.0,4,0,19,38,0,2,2,8,16,8,16,0,0,8,6,0,487,1792,9764,28756,19475,0,24,0,5.99403,-3.9292758
4150,202329,3730.0,12,0,207,190,0,4,2,14,12,14,12,2,1,2,2,1,36426,52142,61785,39138,5039,3142,26,0,5.5493655,0.31227553
4151,2179922,401.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,12.68779,5.6841593
4152,187040,3701.0,10,0,122,72,11,2,2,10,7,10,7,0,0,2,2,0,12013,60630,24815,59024,5016,5284,17,0,5.060113,-1.2109255
4153,22949,3382.0,5,0,9,33,0,0,0,2,1,2,1,0,0,0,0,0,787,2123,2877,1870,735,0,3,0,6.7505937,3.831515
4154,187427,3431.0,14,0,111,43,39,4,2,22,14,22,14,0,0,4,2,0,21246,82890,22947,23948,7028,12500,36,0,2.639773,0.62213594
4155,2067561,3156.0,9,0,207,69,0,8,6,26,20,26,20,2,0,4,4,0,1919526,8708,38481,38199,243,0,46,0,1.0567313,12.842863
4156,18988,2052.0,4,0,133,65,0,0,2,36,34,36,34,0,0,0,0,0,6633,4970,1743,384,0,0,70,0,2.5478086,4.340755
4157,22292,3206.0,4,0,10,0,0,0,0,2,0,2,0,0,0,0,0,0,84,6672,2020,825,50,0,2,0,3.70663,2.6691403
4158,121100,3294.75,6,0,190,78,8,2,4,16,22,16,22,0,0,6,4,0,2900,33300,40200,41200,1400,0,38,0,7.2685056,-1.1141236
4159,178823,3303.0,8,0,183,80,0,0,0,10,4,10,4,0,0,2,6,0,47801,4544,2265,60061,4769,0,14,0,5.4805183,-3.6825345
4160,368500,3496.0,9,0,310,131,23,6,6,20,18,20,18,1,1,4,4,1,300,47700,69000,69500,11100,73400,38,0,3.2211852,-2.8652565
4161,249975,3317.0,5,0,285,105,0,6,0,18,12,18,12,1,0,2,6,0,73234,31187,92911,48690,3900,0,30,0,6.3299394,0.24574219
4162,159861,3040.0,6,0,3,106,6,0,2,4,2,4,2,0,0,0,0,0,4647,27427,93158,4070,134,0,6,0,8.958915,1.5673034
4163,79543,3272.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5546,9049,47905,1149,884,0,0,0,9.049058,1.457444
