,timeOnPage,maxDepth,step,demoNumOn,beatNumThreeFour,beatNumSixEight,beatNumDefault,beatHoverThree,beatHoverSix,emphasizeThreeFour,emphasizeSixEight,threeFourOn,sixEightOn,altThree,altSix,exampleSix,exampleThree,altSix.1,timeSect0,timeSect1,timeSect2,timeSect3,timeSect4,timeSect5,interaction_count,mobile,x,y
8179,38365,6699.0,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3238,2240,0,0,0,31298,1,1,-1.9181765,7.8589377
8180,31680,1995.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4254,15076,10251,0,0,0,0,1,-0.88678443,2.5402107
8181,14232,537.0,3,0,0,0,0,0,0,3,2,3,2,0,0,0,0,0,2843,2101,0,0,0,0,5,1,-0.37414297,-3.0914779
8182,0,0.0,0,0,29,86,13,0,0,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,7,1,-5.997826,11.671238
8183,39345,2877.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,16085,9430,11351,34,0,0,1,-3.4649897,1.2997055
8184,108101,1410.0,4,0,54,136,0,0,0,6,5,6,5,0,0,0,0,0,52070,31025,24870,0,0,0,11,1,0.596445,-0.75962347
8185,343350,1717.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2572,10875,327828,0,0,0,0,1,-7.596961,6.2048306
8186,23779,1432.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10076,8162,4148,0,0,0,0,1,1.4295648,-0.41227877
8187,32766,337.0,1,0,26,41,0,0,0,2,3,2,3,0,0,0,0,0,32588,0,0,0,0,0,5,1,6.5675545,-9.762726
8188,22111,6442.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7715,1912,3532,2164,2140,3837,0,1,0.72463983,-1.4158181
8189,32436,1886.0,2,0,21,28,5,0,0,2,3,2,3,0,0,0,0,0,2160,24325,5905,0,0,0,5,1,0.96416765,4.681839
8190,50094,3474.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9234,12161,24564,3512,572,0,1,-7.9638166,-0.023668889
8191,35924,6026.0,12,0,0,0,0,0,0,3,0,3,0,0,0,0,1,0,3345,17352,1238,484,272,11170,3,1,-0.16689499,3.2544973
8192,262478,1487.0,2,0,64,0,0,0,0,1,0,1,0,0,0,0,0,0,8187,32078,4197,0,0,0,1,1,-2.5485647,-3.8139398
8193,5468,991.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1348,1730,0,0,0,0,1,1,1.8643173,-0.028343193
8194,9060,203.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6716,0,0,0,0,0,0,1,3.9590704,-5.819167
8195,22596,1402.0,1,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,6495,16015,0,0,0,3,1,-5.3969364,4.540595
8196,515384,1065.0,1,0,55,24,0,0,0,11,4,11,4,0,0,0,0,0,480791,33382,0,0,0,0,15,1,6.036024,-6.866456
8197,74066,3517.0,6,0,59,43,9,2,2,10,6,10,6,0,0,2,2,0,0,26352,21047,5300,20548,800,16,1,-2.7842152,2.8505037
8198,135447,7000.0,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8391,21281,20345,61725,899,19954,1,1,-7.3720837,-0.43345642
8199,8428,412.0,3,0,13,0,0,0,0,1,0,1,0,0,0,0,0,0,4201,2368,0,0,0,0,1,1,3.3636248,-1.607198
8200,20981,656.0,4,0,0,0,0,0,0,3,4,3,4,0,0,0,0,0,6698,4711,0,0,0,0,7,1,0.930062,-2.2256703
8201,13191,967.3333129882812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2804,10280,0,0,0,0,0,1,3.7242653,4.634515
8202,17171,3923.0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6774,0,0,0,0,2537,1,1,0.90399355,-3.1777346
8203,57151,2162.0,2,0,27,23,9,4,2,8,6,8,6,0,0,0,0,0,20475,8042,25725,1233,0,0,14,1,-1.9679266,-0.3009368
8204,37646,2717.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20307,7492,5469,4332,0,0,0,1,1.2849219,-2.9372134
8205,104013,131.10000610351562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614,0,0,0,0,0,0,1,-4.0245333,-7.8781486
8206,5538,137.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5312,0,0,0,0,0,0,1,5.92393,-8.564077
8207,6479,63.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5883,0,0,0,0,0,0,1,6.84773,-7.259778
8208,32363,917.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11033,19248,0,0,0,0,0,1,4.195533,2.0014331
8209,3374,183.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,1,-2.0430257,-5.9356756
8210,34882,1354.0,2,0,12,55,0,0,0,2,1,2,1,0,0,0,0,0,14158,10308,9341,0,0,0,3,1,-0.13278267,-0.30265698
8211,19802,872.0,4,0,10,14,0,0,0,2,1,2,1,0,0,0,0,0,5552,13944,0,0,0,0,3,1,4.197425,3.2462852
8212,194503,4386.0,4,0,179,132,0,0,0,3,2,3,2,0,0,0,0,0,22937,53911,51007,29119,16092,12663,5,1,-3.5114496,2.0393677
8213,1104967,6978.0,18,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,9136,18493,27332,2037,333,7840,3,1,-4.6975126,-6.0494246
8214,56663,826.0,2,0,50,35,0,0,0,2,1,2,1,0,0,0,0,0,5323,40121,0,0,0,0,3,1,2.367968,4.4690614
8215,11426,995.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5445,5007,0,0,0,0,0,1,3.9971228,-0.21376391
8216,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.63947,-13.346324
8217,82226,3934.0,7,0,24,0,0,0,0,1,0,1,0,0,0,0,0,0,26711,16772,23275,11459,538,806,1,1,-2.2709055,-0.7488961
8218,865246,1683.0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,30670,16279,815292,0,0,0,1,1,-7.627474,6.121028
8219,0,0.0,0,0,47,41,0,0,0,2,1,2,1,4,2,1,2,2,0,0,0,0,0,0,3,1,-6.234585,11.338449
8220,90069,3577.64990234375,5,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2889,15054,15800,31322,21161,3341,0,1,-5.1447144,1.8912556
8221,13147,1946.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4239,6108,2755,0,0,0,0,1,1.7760578,1.1555158
8222,486019,598.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4132,2080,0,0,0,0,0,1,-5.0361385,-7.774551
8223,13784,874.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4565,7687,0,0,0,0,0,1,3.8434718,1.7733413
8224,1628,375.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,0,0,0,0,0,0,1,0.5309215,-3.3177364
8225,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.049103,-13.163395
8226,19793,149.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252,0,0,0,0,0,0,1,-2.1269116,-6.7505336
8227,32432,3980.0,8,0,19,13,0,0,0,4,2,4,2,0,0,0,0,0,1619,510,6143,1841,253,751,6,1,-3.03444,-2.4171798
8228,34003,1261.0,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3551,24101,117,0,0,0,2,1,2.4681396,4.439461
8229,16340,3666.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3122,799,905,659,569,1498,0,1,-1.0685308,-3.5876088
8230,19717,7065.0,3,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,4999,8302,0,0,0,6354,3,1,1.4378251,0.7959706
8231,3323,601.0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,373,1699,0,0,0,0,1,1,1.5146921,2.3599708
8232,1683,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,1,-0.5315303,-5.4298697
8233,1614,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,0,0,0,0,0,0,1,-0.030339407,-4.859037
8234,23899,303.0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21276,0,0,0,0,0,1,1,6.6248198,-6.753049
8235,20248,3270.0,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5499,4683,1601,1061,5721,0,1,1,-1.5518076,3.1651378
8236,4910,914.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,3872,0,0,0,0,0,1,2.951278,4.2735558
8237,9721,989.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254,6208,0,0,0,0,0,1,2.3862762,3.5432053
8238,19199,8079.0,5,0,20,8,0,0,0,3,2,3,2,0,0,0,0,0,332,451,181,251,250,14945,5,1,-1.5268302,7.535215
8239,20036,558.0,0,0,12,16,0,0,0,2,1,2,1,0,0,0,0,0,3772,15918,0,0,0,0,3,1,4.0498,5.0175457
8240,5369,369.0,0,0,10,0,0,0,0,1,0,1,0,0,0,0,0,0,5283,0,0,0,0,0,1,1,4.8053937,-8.198156
8241,39339,10629.0,5,0,13,34,0,0,0,2,1,2,1,0,0,0,0,0,1751,9406,17861,2557,2441,2923,3,1,-4.5196385,3.135151
8242,58956,1442.0,4,0,21,59,0,0,0,2,1,2,1,0,0,0,0,0,6859,37463,12996,0,0,0,3,1,0.45668933,3.7385657
8243,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.505557,-13.151458
8244,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6.832153,19.412148
8245,2210,153.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,0,0,0,0,0,0,1,5.1975107,-7.236546
8246,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.458356,-13.435996
8247,25971,582.0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17168,6086,0,0,0,0,1,1,4.227208,-2.735875
8248,47209,3029.0,5,0,0,0,0,0,0,0,3,0,3,0,0,1,0,0,15629,7573,10894,7641,103,0,3,1,-2.6438494,-1.18549
8249,7699,5447.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4108,1426,789,605,101,504,0,1,1.3833011,-1.6019883
8250,8665,6968.0,3,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,4454,1139,0,0,0,2350,3,1,1.3677084,-1.1801364
8251,22971,509.0,0,0,30,2,0,0,0,2,1,2,1,0,0,0,0,0,8701,13549,0,0,0,0,3,1,4.4456086,1.5898774
8252,723699,4033.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9198,7637,676651,12390,6080,10204,0,1,-7.572258,6.0876236
8253,8318,1257.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375,986,1304,0,0,0,0,1,0.30697933,-2.4063678
8254,265866,220.6666717529297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,1,-6.487735,-7.851349
8255,11356,1610.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,10891,0,0,0,0,1,-7.0546694,5.8613963
8256,27843,887.0,3,0,3,23,0,0,0,1,1,1,1,0,0,0,0,0,1961,19566,0,0,0,0,2,1,2.1125338,4.4341245
8257,35347,959.0,2,0,32,31,0,0,0,3,4,3,4,0,0,0,0,0,28515,5077,0,0,0,0,7,1,5.3197207,-4.258336
8258,13953,6929.0,5,0,0,4,0,0,0,0,2,0,2,0,0,2,0,0,249,3815,3685,503,114,5185,2,1,-0.1273683,0.012751823
8259,2716,243.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581,0,0,0,0,0,0,1,2.3173983,-4.47528
8260,29526,1251.25,2,0,12,9,0,0,0,2,2,2,2,0,0,0,0,0,1555,26089,441,0,0,0,4,1,2.2113767,6.504231
8261,576956,5508.0,8,0,74,84,0,0,0,2,1,2,1,0,0,1,2,0,7556,30299,62115,37251,51498,388112,3,1,-2.9915426,7.6980896
8262,154394,3578.0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2471,3828,6033,11465,23028,106065,0,1,-2.8568594,7.6765027
8263,107577,1933.6666259765625,13,0,19,125,0,0,0,4,3,4,3,0,0,0,0,0,27079,56739,12484,0,0,0,7,1,1.8633108,2.075286
8264,28484,3408.0,5,0,0,0,0,0,0,7,4,7,4,0,0,2,5,0,11131,1922,2778,1120,10496,0,11,1,-1.3980854,3.777782
8265,29790,2748.0,2,0,13,19,0,0,0,2,2,2,2,0,0,0,0,0,2667,23699,2019,1355,0,0,4,1,2.2354805,5.3280063
8266,12153,472.0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9853,463,0,0,0,0,1,1,5.100112,-5.5887165
8267,1716,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,0,0,0,0,0,0,1,2.4454017,-4.717133
8268,84966,6430.0,9,0,15,128,0,0,0,2,3,2,3,0,0,0,0,0,51333,21891,6967,2251,917,1549,5,1,3.3753989,-2.3223095
8269,584206,3623.0,5,0,67,95,14,0,0,2,2,2,2,0,0,0,0,0,81504,457074,7476,3693,1446,21205,4,1,3.5251055,5.3745623
8270,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.121449,-13.296027
8271,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.4374075,-13.405061
8272,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.688159,-13.033274
8273,4729,3778.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,303,1459,808,132,1792,0,1,0.3864903,-0.61891556
8274,87508,7675.0,17,0,0,0,0,0,0,3,2,3,2,0,0,0,1,0,22736,17479,0,0,0,46501,5,1,-1.9063963,6.709766
8275,2440,244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288,0,0,0,0,0,0,1,1.8521283,-4.176912
8276,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.268939,-13.437194
8277,35839,3958.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1537,6605,3885,9507,6675,5663,0,1,-4.002175,3.8536701
8278,66514,507.0,1,0,41,94,0,0,0,6,6,6,6,0,0,0,0,0,19023,20312,0,0,0,0,12,1,1.798418,-0.52523774
8279,0,0.0,0,0,53,36,0,0,0,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,7,1,-6.351271,11.303671
8280,28884,1536.0,1,0,11,25,0,0,0,2,1,2,1,0,0,0,0,0,4696,20015,3995,0,0,0,3,1,1.8210182,3.8629706
8281,2895,865.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1864,402,0,0,0,0,0,1,2.6404095,-2.6382718
8282,115630,4681.0,5,0,68,82,0,0,0,3,2,3,2,0,0,0,0,0,5081,67068,2681,1209,682,38442,5,1,-0.49351442,3.707696
8283,4234,1012.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,975,0,0,0,0,0,1,1.4146808,-0.58098155
8284,34156,1391.0,1,0,13,23,0,0,0,2,4,2,4,0,0,0,0,0,9195,19148,5671,0,0,0,6,1,1.7933327,2.0394814
8285,18930,608.0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6921,6664,0,0,0,0,1,1,2.8109276,-0.04366126
8286,242699,1927.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175,219,18827,0,0,0,0,1,-4.1307673,-4.257069
8287,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6.89751,19.328108
8288,18087,7085.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6912,6204,0,0,0,4939,0,1,1.7007263,-0.073277995
8289,19668,6694.0,6,0,20,0,0,0,0,1,0,1,0,0,0,0,0,0,10448,1129,1212,780,466,5065,1,1,1.9381394,-1.7083623
8290,7615,504.0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4836,1035,0,0,0,0,1,1,3.4775405,-3.4224398
8291,3491,376.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2460,0,0,0,0,0,0,1,3.3168986,-4.8971915
8292,23544,1929.0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4948,6747,10351,0,0,0,1,1,-2.368257,1.6610266
8293,16131,767.0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6433,8473,0,0,0,0,1,1,4.107014,1.0922854
8294,79089,3445.0,5,0,0,0,0,0,0,2,2,2,2,1,0,0,0,0,5257,31222,30203,2670,4221,0,4,1,-2.1173253,2.479426
8295,4407,950.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1841,2265,0,0,0,0,0,1,3.231468,0.5581548
8296,7879,3491.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4763,1140,168,369,0,1,-5.647408,4.5836735
8297,90392,4965.0,4,0,90,89,0,0,0,9,9,9,9,0,1,1,2,1,23970,25350,14005,5480,7503,13623,18,1,-1.8573236,2.0510232
8298,173667,5795.0,6,0,12,324,0,0,0,2,1,2,1,0,0,0,0,0,5744,36655,28545,44270,20475,35450,3,1,-3.7935708,4.0077095
8299,22410,6026.0,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12940,642,0,0,0,7134,1,1,2.2315695,-1.8076537
8300,88992,6265.0,11,0,0,0,0,0,0,6,4,6,4,0,1,4,4,1,0,6234,9309,7979,12616,51457,10,1,-3.1388361,7.243405
8301,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.15141,-12.786248
8302,104362,3709.5,6,0,75,49,16,2,4,8,8,8,8,0,0,2,2,0,7802,50160,16474,8884,18764,1530,16,1,-1.2873844,2.4491334
8303,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.174872,-13.609076
8304,3318,379.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3173,0,0,0,0,0,0,1,4.36019,-7.365994
8305,15626,870.0,1,0,11,7,0,0,0,2,1,2,1,0,0,0,0,0,4701,10864,0,0,0,0,3,1,4.3713737,3.0499504
8306,3596,1017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,2298,0,0,0,0,0,1,1.8368248,3.2855716
8307,69014,4210.0,6,0,20,32,0,0,0,2,2,2,2,0,0,0,0,0,3916,43543,7107,7091,1744,4120,4,1,0.4906688,3.5742574
8308,10405,368.0,6,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,9634,0,0,0,0,0,3,1,5.9752727,-7.7389607
8309,4020,306.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3903,0,0,0,0,0,0,1,4.673825,-8.027902
8310,32279,1226.0,2,0,15,0,0,0,0,1,0,1,0,0,0,0,0,0,5781,20627,3513,0,0,0,1,1,1.8965399,3.492178
8311,25247,2228.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2127,9786,10758,1845,0,0,0,1,-2.5096505,2.5105517
8312,25768,4705.0,7,0,0,0,0,0,0,3,0,3,0,0,0,0,1,0,4920,3422,2161,2042,1041,9787,3,1,-2.4600716,5.599009
8313,2442,205.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1472,0,0,0,0,0,0,1,2.492407,-4.5967555
8314,74863,4512.0,14,0,63,17,0,2,0,7,2,7,2,1,0,2,4,0,5921,7938,7773,4899,27712,18090,9,1,-2.5737474,4.7633166
8315,35378,4855.0,5,0,0,0,0,2,0,7,2,7,2,0,1,2,3,1,2961,3294,5819,6915,2786,12439,9,1,-3.6181557,5.506981
8316,7759,1654.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,1347,1657,0,0,0,0,1,-2.0664554,-0.86892945
8317,11206,1459.0,3,0,8,0,0,0,0,1,0,1,0,0,0,0,0,0,4697,2806,2658,0,0,0,1,1,-0.10430386,-0.7960617
8318,207738,7286.0,9,0,21,94,0,0,0,2,1,2,1,0,0,0,0,0,6480,25599,18161,8373,1837,6115,3,1,-3.124829,-3.226773
8319,145858,6558.0,7,0,17,29,0,0,0,3,4,3,4,1,1,0,0,1,42093,10149,10011,17914,22039,43328,7,1,-2.9033413,4.81497
8320,10655,3342.0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3628,0,0,0,4822,0,1,1,-1.084709,3.8709433
8321,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.894256,-12.554381
8322,1198,166.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,1,2.4081597,-4.2113047
8323,24559,4439.0,14,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,10826,7446,1943,1923,811,1489,2,1,2.1453543,-1.2878237
8324,12071,947.0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3623,7867,0,0,0,0,1,1,4.147035,2.7335818
8325,1903003,963.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1874348,28486,0,0,0,0,0,1,7.252332,-9.346046
8326,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.732805,-13.309329
8327,6569,750.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5696,302,0,0,0,0,0,1,4.7284784,-6.209145
8328,22998,6980.0,14,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,11512,5970,0,0,0,3159,3,1,2.4262621,-1.0329075
8329,33777,6443.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5065,12453,0,0,0,15828,1,1,-1.3872443,5.825678
8330,1726,152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,0,0,0,0,0,0,1,1.5771705,-4.2909203
8331,60777,8787.0,13,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,27802,13375,0,0,0,15031,3,1,2.0208004,-0.60110986
8332,293497,8197.0,6,0,110,190,0,0,0,11,8,11,8,1,1,2,2,1,5783,29001,39395,13807,63548,141648,19,1,-3.523316,6.4122825
8333,24484,9939.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13161,5018,0,0,0,5756,0,1,1.954008,-1.0331844
8334,14917,6964.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2173,6242,0,0,0,3782,0,1,1.1616242,0.60604936
8335,19204,76.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,0,0,0,0,0,0,1,-2.8999045,-7.290419
8336,381103,296.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,1,-6.6550355,-7.6150746
8337,7674,587.0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1017,4536,0,0,0,0,1,1,2.24803,3.124301
8338,85099,831.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7851,1167,0,0,0,0,0,1,-1.6557975,-6.1725063
8339,0,0.0,0,0,3,3,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,-6.363773,11.539013
8340,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.457969,-13.567966
8341,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.774318,-12.713092
8342,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.556159,-13.665022
8343,15397,6026.0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4392,5151,0,0,0,2809,1,1,1.455613,0.18936035
8344,81294,3314.0,16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,24595,3267,1385,24156,25028,0,1,1,-2.213642,3.4368334
8345,928425,6368.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2408,5904,1977,1706,9926,10072,0,1,-5.2747874,-7.050933
8346,39179,5544.0,7,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,10752,17401,3133,1193,2464,3,1,-3.9477854,2.7256079
8347,75219,3711.0,3,0,153,0,0,0,0,1,0,1,0,0,0,0,0,0,5932,22953,22840,10052,10171,1173,1,1,-3.3777592,2.3622177
8348,15109,1508.0,1,0,0,0,0,0,0,4,2,4,2,0,0,0,0,0,1705,10323,2001,0,0,0,6,1,1.5877556,4.052016
8349,3610,496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,1507,0,0,0,0,0,1,2.5880473,0.7998549
8350,209,120.0,0,0,49,4,0,0,0,1,1,1,1,0,0,0,0,0,49,0,0,0,0,0,2,1,-0.10205499,-1.7310641
8351,32122,3111.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3524,9072,6872,6162,2689,0,0,1,-3.3316665,0.8761355
8352,47255,2407.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,16521,14458,12580,0,0,0,1,-4.186967,1.4076151
8353,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.365817,-13.591998
8354,19315,1879.4832763671875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599,8294,8147,0,0,0,0,1,-1.94394,2.6445358
8355,11601,9953.0,4,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,3818,4073,0,0,0,2016,3,1,1.0888104,-0.59846866
8356,773947,4286.0,13,0,0,0,0,0,0,8,7,8,7,2,2,3,2,2,535766,94804,57984,69656,9516,3368,15,1,3.6045263,-4.064041
8357,7070,298.0,1,0,8,2,0,0,0,2,1,2,1,0,0,0,0,0,6739,0,0,0,0,0,3,1,5.6180315,-8.284903
8358,491335,43189.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490381,0,1,-1.8228191,8.994697
8359,23329,5054.0,6,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,2610,3284,6011,2037,496,7821,3,1,-2.9324117,5.31737
8360,66304,3736.0,6,0,50,48,0,0,0,4,3,4,3,0,0,0,0,0,12281,37915,12394,0,0,1721,7,1,1.1633719,2.7124035
8361,196065,2526.333251953125,5,0,55,30,0,0,0,2,1,2,1,0,0,0,0,0,2243,7518,2426,41472,0,0,3,1,-5.749091,-3.0541203
8362,48533,2273.0,2,0,41,51,0,0,0,4,3,4,3,0,0,0,0,0,1968,28671,16074,1640,0,0,7,1,-0.46661252,3.3693402
8363,415346,994.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2689,6866,0,0,0,0,0,1,-4.922851,-6.639326
8364,8922,897.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2202,5896,0,0,0,0,0,1,3.5408762,3.1702473
8365,1696523,1392.0,5,0,27,33,0,0,0,2,1,2,1,0,0,0,0,0,1681849,11573,2698,0,0,0,3,1,7.4899797,-9.548477
8366,22614,936.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8824,10406,0,0,0,0,0,1,3.5463264,0.65073586
